ID;CASE;SERIAL;REF;QUESTNNR;MODE;STARTED;BF01_01;BF01_02;BF01_03;BF01_04;BF01_05;BF01_06;BF01_07;BF01_08;BF01_09;BF01_10;BF01_11;BF01_12;BF01_13;BF01_14;BF01_15;BF01_16;BF01_17;BF01_18;BF01_19;BF01_20;BF02_21;BF02_22;BF02_23;BF02_24;BF02_25;BF02_26;BF02_27;BF02_28;BF02_29;BF02_30;BF02_31;BF02_32;BF02_33;BF02_34;BF02_35;BF02_36;BF02_37;BF02_38;BF02_39;BF02_40;BF03_61;BF03_42;BF03_43;BF03_44;BF03_45;BF03_46;BF03_47;BF03_48;BF03_49;BF03_50;BF03_51;BF03_52;BF03_53;BF03_54;BF03_55;BF03_56;BF03_57;BF03_58;BF03_59;BF03_60;DP03_01;DP03_02;DP05_01;DP05_02;DP06_01;DP08_01;DP08_02;DP09_01;DP09_02;DP10_01;DP10_02;DP11_01;DP11_02;DP12_01;DP12_02;DP13_01;DP13_02;DP14_01;DP14_02;DP16_01;DP16_02;DP17_01;DP19_01;DP19_02;DP20_01;DP20_02;DP21_01;DP21_02;DP22_01;DP22_02;DP23_01;DP23_02;DP24_01;DP24_02;DP25_01;DP25_02;DP27_01;DP27_02;DP28_01;DP30_01;DP30_02;DP31_01;DP31_02;DP32_01;DP32_02;DP33_01;DP33_02;DP34_01;DP34_02;DP35_01;DP35_02;DP36_01;DP36_02;DP38_01;DP38_02;DP39_01;DP41_01;DP41_02;DP42_01;DP42_02;DP43_01;DP43_02;DP44_01;DP44_02;DP45_01;DP45_02;DP46_01;DP46_02;DP47_01;DP47_02;JS02_01;JS02_02;JS02_03;JS02_04;JS02_05;JS02_06;JS02_07;JS02_08;JS02_09;JS02_10;JS03_01;JS03_02;JS03_03;JS03_04;JS03_05;JS03_11;JS03_06;JS03_07;JS03_08;JS03_09;JS03_10;JS04_01;JS04_02;JS04_03;JS04_04;JS04_05;JS04_06;JS04_07;JS04_08;JS04_09;JS04_10;JS05_01;JS05_02;JS05_03;JS05_04;JS05_05;JS05_06;JS05_07;JS05_08;JS05_09;JS05_10;SD01_01;SD02;SD03_01;SD03_01a;SD04_01;IV01_01;T1;T2;T3;T4;IV02_01;ZZ01_01;ZZ02_01;DQ01_01;DQ01_02;SE01_01;SE01_02;SE01_03;SE01_04;SE01_05;SE01_06;PC01_01;PC01_02;PC01_03;PC01_04;P_CODE;EV01;EV01_01;TIME001;TIME002;TIME003;TIME004;TIME005;TIME006;TIME007;TIME008;TIME009;TIME010;TIME011;TIME012;TIME013;TIME014;TIME015;TIME016;TIME017;TIME019;TIME021;TIME022;TIME024;TIME025;TIME026;TIME027;TIME028;TIME029;TIME030;TIME031;TIME032;TIME033;TIME034;TIME036;TIME037;TIME038;TIME039;TIME040;TIME041;TIME042;TIME043;TIME044;TIME045;TIME047;TIME049;TIME050;TIME051;TIME052;TIME053;TIME054;TIME055;TIME056;TIME057;TIME058;TIME059;TIME062;TIME063;TIME064;TIME065;TIME066;TIME067;TIME068;TIME069;TIME070;TIME071;TIME072;TIME073;TIME_SUM;MAILSENT;LASTDATA;FINISHED;Q_VIEWER;LASTPAGE;MAXPAGE;MISSING;MISSREL;TIME_RSI;DEG_TIME
13;312;;;base;interview;18/06/2018 9:35;6;5;4;5;6;4;6;4;1;5;3;2;3;1;2;3;5;4;6;5;3;1;5;3;5;3;5;6;4;3;5;4;4;5;4;3;5;2;1;6;4;3;1;4;1;5;4;1;6;5;3;4;4;1;1;3;4;3;1;4;4;4;7;2;4;4;4;3;3;2;2;1;1;0;1;0;0;0;0;7;10;5;2;2;1;1;1;1;0;0;0;0;0;0;0;0;10;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;10;10;3;3;3;2;2;1;1;0;0;0;0;0;0;0;0;5;5;4;4;4;4;5;4;5;6;5;5;5;4;4;5;4;5;3;4;5;4;5;5;6;5;5;4;4;4;5;4;5;6;6;6;6;6;5;5;6;25;2;BWL;1;12;3;3;2;4;1;StartR3-EndR3,StartR2-EndR2,StartR4-EndR4,StartR1-EndR1,Verl;5;8;5;5;5;6;6;1;2;3;g;j;g;10;gjg10;1;2;12;65;59;5;101;9;52;58;37;45;45;96;99;9;40;60;18;13;18;9;7;3;11;5;2;6;19;2;5;36;11;9;3;90;7;4;6;3;2;4;46;14;22;10;65;33;25;13;4;10;3;37;8;13;3;32;9;3;4;2;2;2;18;20;33;1516;;18/06/2018 10:00;1;0;73;73;0;0;1.18;16
14;313;;;base;interview;18/06/2018 9:36;4;3;4;5;4;3;4;3;2;4;2;3;3;2;2;4;5;3;5;5;3;2;3;4;5;2;3;3;4;3;4;3;3;4;5;3;5;2;2;5;3;2;5;3;2;3;2;1;5;5;2;4;6;2;3;2;4;5;2;5;4;4;7;2;5;6;6;5;5;5;5;2;4;2;4;0;2;0;0;7;10;4;5;5;4;4;4;4;4;4;3;3;2;2;2;2;10;2;1;4;4;4;6;3;4;3;3;3;3;1;1;0;0;10;10;4;3;5;3;5;3;3;3;3;0;0;1;0;0;0;2;2;2;2;2;2;2;3;2;3;4;5;4;4;4;5;6;4;3;3;5;4;5;4;4;3;3;2;2;3;4;5;6;5;4;3;4;6;5;5;5;18;2;Jura;1;2;2;2;3;1;4;StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,StartR4-EndR4,Verl;2;8;5;5;5;4;4;3;4;2;S;K;A;15;Ska15;1;2;6;23;98;7;75;5;49;68;40;40;34;69;67;115;73;51;17;33;18;10;9;2;12;4;12;17;7;7;4;50;20;14;5;43;13;16;5;6;6;6;21;28;14;12;30;10;13;7;4;9;14;18;5;12;1;13;7;6;15;9;6;6;16;14;25;1364;;18/06/2018 10:00;1;0;73;73;0;0;1.05;13
15;314;;;base;interview;18/06/2018 9:39;2;5;4;6;3;2;5;1;1;3;3;1;6;1;2;3;6;2;6;6;5;2;1;3;3;1;1;4;2;6;5;2;1;6;6;2;5;1;5;6;2;3;6;4;2;4;5;1;6;4;5;6;6;1;4;5;5;6;1;4;4;1;7;2;5;4;4;4;4;3;3;2;2;1;1;0;0;0;0;7;10;5;2;2;2;2;2;2;2;2;1;1;0;0;0;0;10;2;1;4;4;3;3;2;2;1;1;1;1;0;0;0;0;10;10;5;1;1;1;1;1;1;0;0;0;0;0;0;0;0;5;5;6;4;5;3;5;5;5;5;5;5;5;5;4;4;6;5;5;5;5;6;6;6;5;5;6;5;5;5;4;6;6;6;6;6;6;6;5;6;5;22;2;Biologie;1;6;4;4;3;2;1;StartR4-EndR4,StartR3-EndR3,StartR2-EndR2,StartR1-EndR1,Verl;2;10;5;5;5;6;4;2;1;3;A;A;K;21;Aak21;1;2;15;66;89;5;115;11;54;69;47;38;39;94;89;95;37;83;22;;14;7;15;11;23;12;5;5;7;7;5;21;9;7;7;24;9;6;8;5;31;5;47;10;12;2;31;11;5;8;10;6;4;112;67;23;4;75;22;17;21;9;6;9;17;19;74;1719;;18/06/2018 10:10;1;0;73;73;0;0;0.85;4
16;315;;;base;interview;18/06/2018 9:41;5;4;5;6;6;2;3;2;2;5;3;2;5;1;1;5;6;4;6;6;1;1;1;1;4;2;4;4;2;2;5;4;2;6;4;2;5;5;1;6;1;1;5;3;4;5;3;1;6;5;3;4;5;2;1;2;4;4;2;5;4;1;7;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;10;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;1;2;2;2;2;1;1;5;1;1;1;1;3;2;2;4;3;3;2;1;1;2;2;3;3;5;3;3;4;3;3;3;3;35;1;Soziale Arbeit;1;2;1;1;3;2;4;StartR1-EndR1,StartR3-EndR3,StartR2-EndR2,StartR4-EndR4,Verl;4;6;5;5;6;6;6;2;2;1;A;W;K;25;AWK25;1;2;11;19;36;3;108;5;47;46;76;58;23;75;74;6;17;37;7;;21;17;10;6;41;15;11;5;4;5;3;21;6;11;2;3;3;3;2;3;3;3;48;74;15;3;6;3;3;3;3;3;8;23;20;7;2;3;3;2;3;2;3;2;12;23;11;1131;;18/06/2018 10:00;1;0;73;73;1;1;1.58;41
17;316;;;base;interview;18/06/2018 9:42;3;4;5;6;5;4;5;5;3;4;3;3;4;3;3;4;5;5;4;4;2;4;4;4;4;4;5;5;6;6;3;3;4;5;4;4;4;4;4;4;4;3;4;4;3;3;6;4;6;5;3;6;5;5;4;3;3;5;3;5;4;4;7;10;0;0;4;2;4;2;4;2;3;2;3;2;3;2;3;7;10;0;0;1;1;1;0;0;0;1;0;1;0;1;0;1;10;1;1;2;2;2;2;2;2;2;2;3;2;3;2;3;2;10;10;0;2;3;2;3;2;3;2;3;2;3;2;3;2;3;4;5;4;4;4;4;6;5;5;5;5;4;4;5;4;5;6;6;4;5;5;4;5;4;5;4;3;6;5;4;5;4;4;4;4;4;4;4;4;4;4;22;2;Rechtswissenschaft ;1;2;2;2;1;3;4;StartR2-EndR2,StartR1-EndR1,StartR3-EndR3,StartR4-EndR4,Verl;3;10;3;4;6;4;6;1;4;4;A;S;D;19;ASD19;1;2;30;60;207;5;145;4;79;67;77;38;37;70;90;14;35;50;10;76;45;71;30;3;15;16;8;19;10;8;6;53;145;24;8;74;11;31;13;14;15;12;27;351;25;6;59;11;9;5;6;6;7;79;6;17;2;11;5;5;4;5;5;8;24;23;36;1932;;18/06/2018 10:23;1;0;73;73;0;0;0.81;6
18;317;;;base;interview;18/06/2018 9:43;1;1;1;2;3;4;4;6;5;1;6;4;1;4;4;1;2;2;4;3;6;3;6;6;1;6;6;1;6;6;1;1;1;4;2;5;2;1;4;6;6;1;1;5;1;1;6;5;5;1;6;1;5;5;6;6;6;1;1;5;4;3;7;2;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;7;10;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;10;2;2;1;1;0;0;1;1;0;0;0;0;0;0;0;0;10;10;3;1;1;0;0;0;0;1;1;1;1;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;6;6;3;6;5;6;6;5;6;4;2;3;2;5;2;6;6;6;5;3;6;3;2;2;4;25;2;English Studies, Geschichte;1;10;3;3;2;1;4;StartR3-EndR3,StartR2-EndR2,StartR1-EndR1,StartR4-EndR4,Verl;5;6;5;5;1;1;3;5;6;6;K;R;B;7;KRB07;1;2;16;83;73;7;87;7;39;44;50;48;30;92;73;9;24;49;14;16;22;9;6;2;27;6;9;5;5;4;5;26;10;6;2;29;8;6;15;6;4;5;58;17;17;5;53;14;10;11;15;6;11;64;5;6;2;20;10;8;8;7;4;4;9;19;15;1376;;18/06/2018 10:06;1;0;73;73;0;0;1.07;10
19;318;;;base;interview;18/06/2018 9:46;5;2;1;5;2;4;5;1;2;1;4;5;3;1;2;2;3;1;3;4;6;1;6;4;1;6;4;5;3;6;2;3;1;6;2;2;3;1;2;4;4;5;6;6;3;2;1;1;6;2;3;3;5;4;5;6;6;6;5;6;4;1;7;2;5;3;7;0;10;2;8;1;9;0;10;0;10;0;10;7;10;5;3;5;0;5;3;5;1;5;0;4;0;5;0;5;10;2;1;1;2;0;10;1;9;1;9;0;10;0;8;0;7;10;10;3;3;3;2;10;3;5;2;3;0;1;0;1;0;1;5;5;2;3;4;6;4;5;2;5;5;3;6;4;6;5;6;6;4;4;5;4;6;4;1;4;6;1;1;3;5;6;3;4;1;4;4;1;3;4;2;19;1;Philosophie;1;2;4;4;3;1;2;StartR4-EndR4,StartR3-EndR3,StartR1-EndR1,StartR2-EndR2,Verl;3;8;5;5;5;5;6;3;6;1;A;P;T;25;Apt25;1;2;25;163;78;9;123;18;89;67;62;84;37;97;98;9;28;74;8;;34;9;7;14;15;13;14;12;9;5;6;94;14;6;2;29;19;9;10;7;5;5;55;10;13;4;35;18;22;9;16;6;5;66;67;39;5;68;41;23;14;16;14;5;24;31;71;2084;;18/06/2018 10:21;1;0;73;73;0;0;0.72;2
20;319;;;base;interview;18/06/2018 10:00;2;3;3;4;5;3;5;3;3;3;2;5;3;3;3;6;4;2;4;3;2;3;5;3;4;1;3;5;3;4;5;4;3;5;4;2;5;2;3;5;3;2;2;3;2;6;3;1;3;3;3;5;5;4;2;5;3;5;4;3;2;1;7;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;5;3;3;3;3;3;4;3;3;4;4;3;3;5;3;3;2;3;2;3;4;5;4;3;4;2;3;3;2;4;4;5;5;5;4;3;3;5;4;19;1;Meteorologie ;1;4;1;1;2;4;3;StartR1-EndR1,StartR2-EndR2,StartR4-EndR4,StartR3-EndR3,Verl;5;10;5;5;4;4;4;4;5;5;E;S;K;20;ESK0E;1;2;12;29;113;4;89;26;107;76;110;61;101;97;80;11;13;28;24;22;32;54;45;7;59;22;14;8;11;11;10;20;14;9;4;11;9;9;15;24;14;29;37;12;7;8;9;9;10;12;9;10;18;95;24;13;4;17;16;11;11;9;10;9;39;22;18;1873;;18/06/2018 10:31;1;0;73;73;0;0;0.79;5
21;321;;;base;interview;18/06/2018 10:00;5;3;3;5;5;3;4;5;2;4;3;4;2;3;4;2;4;4;4;5;2;4;6;4;4;5;4;4;4;4;4;3;4;5;4;3;4;2;4;5;4;5;2;2;3;3;3;2;5;5;5;4;5;3;3;3;4;5;4;6;4;4;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;4;4;5;4;4;4;5;4;4;5;3;4;5;4;5;5;5;5;3;4;5;4;4;4;5;4;4;4;5;4;6;4;4;5;4;5;5;5;21;2;ELW;1;6;1;1;4;2;3;StartR1-EndR1,StartR4-EndR4,StartR2-EndR2,StartR3-EndR3,Verl;2;5;5;5;5;4;4;5;2;3;S;T;K;28;STK28;1;2;8;8;42;6;71;6;44;44;36;52;23;55;67;9;19;13;11;60;51;12;7;5;27;11;8;6;5;4;4;16;5;4;1;5;5;4;4;5;4;4;18;8;3;2;6;4;4;4;3;4;4;43;12;10;2;26;4;4;5;5;4;5;16;12;32;1011;;18/06/2018 10:17;1;0;73;73;0;0;1.48;31
23;323;;;base;interview;18/06/2018 10:05;2;2;2;3;3;5;3;2;1;4;5;1;2;5;1;2;5;1;2;6;4;1;2;2;4;5;5;2;1;2;2;1;4;3;5;2;1;1;5;6;6;6;2;6;2;2;4;2;5;5;5;6;6;1;2;5;2;5;2;6;4;1;7;2;4;0;6;0;5;0;4;0;3;0;2;0;1;0;0;7;10;5;0;5;0;4;0;5;0;2;0;1;0;0;1;0;10;2;2;0;5;0;4;0;3;0;2;0;1;0;0;0;0;10;10;3;0;3;0;3;0;2;0;1;0;0;0;0;0;0;4;5;5;2;3;3;2;2;5;4;4;4;4;2;3;5;4;2;2;2;3;5;5;5;6;4;4;2;2;2;3;5;5;6;6;5;5;5;4;4;5;19;1;Moleukulare Biomedizin;1;2;2;2;4;1;3;StartR2-EndR2,StartR4-EndR4,StartR1-EndR1,StartR3-EndR3,Verl;5;6;4;5;6;3;4;5;1;2;A;G;D;4;AGD04;1;2;12;56;53;3;102;6;79;78;57;80;33;112;97;3;11;26;10;;16;7;11;2;24;14;6;6;4;7;7;36;13;18;6;70;10;6;14;8;6;6;13;17;14;2;15;12;5;5;12;10;6;37;18;27;3;57;18;6;10;35;21;5;25;23;32;1514;;18/06/2018 10:31;1;0;73;73;0;0;0.98;8
24;324;;;base;interview;18/06/2018 10:06;2;3;3;5;5;2;4;4;2;4;4;4;3;3;2;2;4;3;5;6;3;3;6;4;5;3;5;6;2;4;3;2;4;6;5;3;3;3;2;5;4;4;4;3;5;3;3;6;4;4;2;2;4;5;1;3;4;6;2;5;4;1;7;2;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;7;10;3;2;2;2;2;2;2;2;2;1;1;0;0;0;0;10;2;3;4;4;4;4;3;3;2;2;1;1;0;0;0;0;10;10;2;3;3;2;2;2;2;1;1;1;1;1;1;0;0;6;6;4;2;5;3;4;4;4;4;5;5;4;5;5;4;4;5;5;6;5;4;5;2;5;4;4;3;3;4;3;4;4;2;4;3;3;4;3;4;3;22;2;Jura;1;6;4;4;1;2;3;StartR4-EndR4,StartR1-EndR1,StartR2-EndR2,StartR3-EndR3,Verl;8;6;4;4;6;4;5;3;3;3;U;B;L;10;UBL10;1;2;10;14;41;10;112;6;50;29;32;16;29;76;63;8;18;51;6;;41;10;6;2;16;8;5;6;5;4;9;24;9;7;4;20;5;4;11;5;5;4;32;15;9;2;31;6;4;4;5;5;5;35;72;14;5;56;14;8;8;8;7;15;16;12;20;1189;;18/06/2018 10:26;1;0;73;73;0;0;1.18;15
25;325;;;base;interview;18/06/2018 10:10;6;4;5;5;6;1;4;2;1;5;1;1;4;1;1;5;5;1;5;6;1;4;5;1;5;1;4;4;3;4;6;4;3;5;5;1;5;4;1;5;1;1;4;4;3;6;4;3;5;5;1;4;6;2;1;2;1;4;1;4;5;1;7;2;4;4;4;4;4;4;4;3;3;2;2;0;0;0;0;7;10;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;10;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;3;4;3;3;3;3;3;4;4;4;3;4;5;4;4;4;4;3;4;5;4;4;3;3;2;4;4;4;4;4;5;4;4;4;4;3;3;4;31;1;Rheinische Landesgeschichte;1;14;4;4;2;1;3;StartR4-EndR4,StartR2-EndR2,StartR1-EndR1,StartR3-EndR3,Verl;3;8;5;5;5;5;5;3;1;2;U;G;S;5;UGS05;1;2;185;33;43;4;84;9;69;54;55;48;26;79;88;8;36;88;12;29;24;19;11;4;42;6;3;14;4;4;3;37;9;16;4;57;4;4;3;3;3;3;27;6;13;3;14;2;4;2;3;3;3;4;12;26;4;61;15;7;3;7;3;4;15;21;45;1361;;18/06/2018 10:36;1;0;73;73;0;0;1.24;24
26;326;;;base;interview;18/06/2018 10:13;5;5;3;6;4;3;5;1;2;4;4;3;5;4;2;2;5;4;6;5;5;4;2;4;5;3;6;6;5;4;4;4;1;5;5;3;4;2;2;5;4;3;5;5;4;4;5;1;6;4;4;5;6;4;3;4;2;5;3;5;3;1;7;2;4;3;4;2;4;1;5;0;4;0;3;0;2;0;2;7;10;4;3;4;2;4;1;3;0;3;0;2;0;1;0;0;7;2;2;2;4;1;5;0;6;0;4;0;3;0;2;0;2;10;10;3;2;3;2;3;1;3;0;3;0;3;0;2;0;1;2;2;5;4;3;1;1;4;4;4;4;5;5;6;5;5;5;4;4;5;6;5;4;6;6;5;4;4;6;5;4;6;5;5;6;6;6;5;5;6;5;19;1;Geowissenschaften;1;2;3;3;1;4;2;StartR3-EndR3,StartR1-EndR1,StartR4-EndR4,StartR2-EndR2,Verl;4;7;5;4;4;5;5;6;6;1;F;F;H;3;FFH03;1;2;13;88;61;4;147;5;77;75;67;62;43;125;152;7;23;36;22;17;41;8;15;2;52;13;17;11;6;6;10;10;5;7;1;24;8;7;5;11;7;8;51;34;31;4;103;42;15;33;20;12;12;17;18;19;3;22;20;8;11;5;9;6;32;24;49;1898;;18/06/2018 10:45;1;0;73;73;0;0;0.88;7
27;327;;;base;interview;18/06/2018 10:13;5;4;3;4;2;1;4;1;2;3;3;1;2;3;3;5;6;2;4;5;3;4;6;4;4;1;4;1;5;2;3;3;2;6;4;5;6;1;4;6;2;1;4;3;2;5;4;1;5;4;1;4;5;6;1;6;3;6;4;2;4;4;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;3;3;5;5;6;2;3;6;5;5;6;3;6;5;6;6;3;3;6;3;5;5;5;3;2;2;1;1;4;6;6;6;6;6;6;6;6;3;6;21;2;Agrarwissenschaften ;1;6;2;2;3;1;4;StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,StartR4-EndR4,Verl;2;5;5;5;2;5;5;3;6;3;N;M;H;25;NMH25;1;2;4;14;73;6;194;5;70;63;61;44;37;98;144;6;48;12;16;13;18;7;5;2;14;5;14;9;8;11;5;17;34;10;6;65;14;10;7;5;5;5;35;45;8;4;24;6;7;6;7;5;5;38;25;21;6;19;6;3;5;4;4;4;12;11;45;1539;;18/06/2018 10:39;1;0;73;73;0;0;1.13;15
28;329;;;base;interview;18/06/2018 10:21;4;6;4;6;2;3;5;5;2;2;2;1;2;1;3;5;6;4;6;4;3;4;5;4;3;4;5;4;3;4;5;4;3;4;5;4;3;4;5;4;3;4;5;4;3;4;5;4;3;4;5;4;3;4;5;4;3;4;5;4;-9;1;10;10;4;5;0;4;0;3;0;2;0;1;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;10;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;5;2;4;5;3;4;5;5;4;4;4;2;3;5;4;4;2;5;5;3;5;6;4;4;4;4;4;4;4;3;4;5;4;3;4;5;4;3;4;20;1;Jura;1;6;1;1;3;4;2;StartR1-EndR1,StartR3-EndR3,StartR4-EndR4,StartR2-EndR2,Verl;3;9;3;3;3;4;5;4;3;4;g;w;s;19;gws19;1;2;29;30;34;4;73;22;52;81;43;18;10;29;31;5;15;50;8;4;3;28;12;4;34;16;8;6;6;8;10;11;13;5;3;5;4;5;2;4;4;3;25;11;7;2;19;11;19;6;8;4;4;3;23;5;3;5;8;3;5;3;4;4;11;18;3;946;;18/06/2018 10:37;1;0;73;73;1;1;1.5;50
29;330;;;base;interview;18/06/2018 10:42;3;3;3;4;4;3;5;2;1;4;3;2;5;2;2;3;5;1;4;5;4;2;1;4;5;2;2;4;3;3;4;2;1;5;5;3;5;2;1;5;3;3;3;2;2;4;4;2;5;4;5;5;5;3;2;5;4;5;3;4;4;1;7;2;2;0;2;0;1;0;1;0;0;0;0;0;0;0;0;7;10;2;0;2;0;1;0;1;0;0;0;0;0;0;0;0;10;2;2;0;4;0;2;0;1;0;0;0;0;0;0;0;0;10;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4;4;4;2;5;3;3;5;5;5;4;3;5;2;5;5;5;1;3;5;5;4;5;3;5;3;2;2;2;2;2;4;5;5;5;5;5;3;5;5;5;21;2;Psychologie;1;6;4;4;1;2;3;StartR4-EndR4,StartR1-EndR1,StartR2-EndR2,StartR3-EndR3,Verl;4;2;3;4;5;4;3;3;1;2;B;N;H;11;BNH11;1;2;3;23;20;5;93;5;49;61;61;51;33;78;83;5;21;32;8;;22;5;12;4;14;7;5;4;3;3;13;16;4;7;13;7;5;5;4;5;4;2;15;4;8;2;25;5;4;3;4;2;3;47;143;18;4;43;26;13;4;5;4;3;24;13;38;1124;;18/06/2018 11:03;1;0;73;73;0;0;1.41;26
31;333;;;base;interview;18/06/2018 10:56;3;4;1;5;3;3;5;1;3;4;6;4;4;5;5;5;6;3;5;5;5;3;1;2;3;6;4;5;4;4;2;4;3;4;4;1;4;2;3;6;4;4;5;2;3;2;6;2;5;4;4;5;4;2;3;2;5;5;4;2;4;1;7;2;5;0;5;0;5;0;5;0;5;0;5;0;5;1;5;7;10;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;10;2;3;0;5;0;5;0;5;0;5;0;5;0;5;1;5;10;10;5;0;5;0;5;0;5;0;5;0;5;0;5;0;6;4;4;3;2;4;2;4;3;4;4;5;5;4;4;5;5;5;5;6;4;6;4;6;5;6;4;2;4;4;5;5;6;6;5;4;5;6;4;5;5;6;24;2;Asienwissenschaften;1;4;3;3;1;2;4;StartR3-EndR3,StartR1-EndR1,StartR2-EndR2,StartR4-EndR4,Verl;7;10;4;5;2;2;5;5;5;2;u;r;b;14;urb14;1;2;7;56;177;6;113;43;76;59;54;95;40;102;101;12;39;82;10;;28;11;5;3;25;9;6;5;6;5;8;23;10;7;2;7;5;6;5;8;5;7;45;20;34;5;33;24;12;12;10;9;7;68;13;6;1;9;5;6;4;5;6;5;18;20;12;1657;;18/06/2018 11:24;1;0;73;73;0;0;1.05;11
32;334;;;base;interview;18/06/2018 10:58;5;5;2;6;6;2;5;1;2;5;2;1;5;1;2;2;6;1;6;6;1;5;3;4;5;2;2;6;6;5;5;4;1;6;4;5;6;1;1;5;1;1;6;2;2;1;3;1;5;5;1;4;6;4;1;5;2;6;2;4;4;4;7;2;4;0;0;0;0;0;0;0;1;0;1;0;2;0;3;7;10;4;1;1;0;1;0;2;0;2;0;2;0;3;0;2;10;2;1;0;0;0;0;0;1;0;1;0;2;0;2;0;3;10;10;1;0;2;0;1;0;2;0;3;0;4;0;4;0;4;5;6;6;2;6;3;6;2;6;5;5;5;4;4;5;5;6;5;3;5;6;5;6;6;5;4;2;3;5;5;3;5;6;6;5;6;4;4;5;5;3;23;2;Philosophie;1;4;4;4;2;1;3;StartR4-EndR4,StartR2-EndR2,StartR1-EndR1,StartR3-EndR3,Verl;4;3;5;5;3;3;5;6;6;4;E;M;B;6;EMB06;1;2;20;9344;49;4;108;12;68;170;76;103;46;107;158;16;72;61;9;22;19;8;9;2;17;14;7;4;5;17;4;17;12;8;3;97;7;9;5;5;4;4;15;9;12;3;15;4;7;5;4;4;3;72;19;17;4;54;30;14;8;7;6;6;16;18;15;1786;;18/06/2018 14:03;1;0;73;73;0;0;0.99;8
33;335;;;base;interview;18/06/2018 11:00;4;4;6;5;6;2;6;3;4;5;2;1;3;1;1;5;5;1;4;5;6;4;5;5;6;2;3;5;4;2;4;5;4;5;6;3;5;1;1;6;1;2;4;6;1;5;6;2;3;6;2;4;5;4;1;4;3;5;3;5;4;1;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;6;5;4;2;2;1;3;4;3;2;5;1;3;5;1;1;2;4;3;1;4;2;5;1;1;1;2;1;2;4;3;5;6;5;6;5;3;4;4;24;2;Agricultural and Food Economics;1;3;4;4;2;3;1;StartR4-EndR4,StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,Verl;3;4;5;5;3;3;5;5;1;4;D;J;G;12;DJG12;1;2;13;77;93;6;139;38;125;71;135;70;47;110;213;21;32;53;9;;13;7;10;3;9;6;8;6;5;6;7;34;8;9;4;12;15;8;7;6;7;11;25;8;11;4;7;6;15;7;7;5;6;61;11;19;7;55;17;12;12;9;9;8;18;42;36;1870;;18/06/2018 11:31;1;0;73;73;0;0;0.9;6
